order_creation_date,item_category,product_name,quantity,deal_price,platform
2026-04-01,Electronics,Fast Charging USB-C Cable,9,12.0,TikTok Shop
2026-04-01,Electronics,20W PD Wall Charger,2,25.0,Shopee
2026-04-02,Accessories,Silicone iPhone Case,7,15.0,Shopee
2026-04-02,Accessories,Tempered Glass Screen Protector,15,8.0,TikTok Shop
2026-04-02,Electronics,Fast Charging USB-C Cable,11,12.0,Shopee
2026-04-02,Electronics,20W PD Wall Charger,6,25.0,TikTok Shop
2026-04-02,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-04-03,Accessories,Silicone iPhone Case,9,15.0,Shopee
2026-04-03,Accessories,Tempered Glass Screen Protector,6,8.0,Shopee
2026-04-03,Electronics,Fast Charging USB-C Cable,8,12.0,Shopee
2026-04-03,Electronics,20W PD Wall Charger,5,25.0,Shopee
2026-04-04,Accessories,Silicone iPhone Case,56,12.75,Shopee
2026-04-04,Accessories,Tempered Glass Screen Protector,87,6.8,Shopee
2026-04-04,Electronics,Fast Charging USB-C Cable,35,10.2,Shopee
2026-04-04,Electronics,20W PD Wall Charger,31,21.25,Shopee
2026-04-04,Electronics,Magnetic Wireless Power Bank,10,46.75,TikTok Shop
2026-04-05,Accessories,Silicone iPhone Case,4,15.0,TikTok Shop
2026-04-05,Accessories,Tempered Glass Screen Protector,27,8.0,Shopee
2026-04-05,Electronics,Fast Charging USB-C Cable,22,12.0,Shopee
2026-04-05,Electronics,20W PD Wall Charger,3,25.0,TikTok Shop
2026-04-06,Accessories,Silicone iPhone Case,6,15.0,Shopee
2026-04-06,Accessories,Tempered Glass Screen Protector,18,8.0,Shopee
2026-04-06,Electronics,Fast Charging USB-C Cable,4,12.0,Shopee
2026-04-06,Electronics,20W PD Wall Charger,7,25.0,Shopee
2026-04-06,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-04-07,Accessories,Silicone iPhone Case,3,15.0,Shopee
2026-04-07,Accessories,Tempered Glass Screen Protector,11,8.0,TikTok Shop
2026-04-07,Electronics,Fast Charging USB-C Cable,13,12.0,Shopee
2026-04-07,Electronics,20W PD Wall Charger,5,25.0,Shopee
2026-04-07,Electronics,Magnetic Wireless Power Bank,2,55.0,Shopee
2026-04-08,Accessories,Silicone iPhone Case,6,15.0,Shopee
2026-04-08,Accessories,Tempered Glass Screen Protector,15,8.0,Shopee
2026-04-08,Electronics,Fast Charging USB-C Cable,11,12.0,TikTok Shop
2026-04-08,Electronics,20W PD Wall Charger,2,25.0,Shopee
2026-04-08,Electronics,Magnetic Wireless Power Bank,1,55.0,TikTok Shop
2026-04-09,Accessories,Silicone iPhone Case,7,15.0,TikTok Shop
2026-04-09,Accessories,Tempered Glass Screen Protector,17,8.0,Shopee
2026-04-09,Electronics,Fast Charging USB-C Cable,13,12.0,Shopee
2026-04-09,Electronics,20W PD Wall Charger,8,25.0,Shopee
2026-04-09,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-04-10,Accessories,Silicone iPhone Case,11,15.0,TikTok Shop
2026-04-10,Accessories,Tempered Glass Screen Protector,16,8.0,Shopee
2026-04-10,Electronics,Fast Charging USB-C Cable,15,12.0,Shopee
2026-04-10,Electronics,20W PD Wall Charger,8,25.0,Shopee
2026-04-10,Electronics,Magnetic Wireless Power Bank,3,55.0,TikTok Shop
2026-04-11,Accessories,Silicone iPhone Case,4,15.0,Shopee
2026-04-11,Accessories,Tempered Glass Screen Protector,28,8.0,Shopee
2026-04-11,Electronics,Fast Charging USB-C Cable,15,12.0,Shopee
2026-04-11,Electronics,20W PD Wall Charger,6,25.0,Shopee
2026-04-12,Accessories,Silicone iPhone Case,7,15.0,Shopee
2026-04-12,Accessories,Tempered Glass Screen Protector,10,8.0,Shopee
2026-04-12,Electronics,Fast Charging USB-C Cable,18,12.0,Shopee
2026-04-12,Electronics,20W PD Wall Charger,10,25.0,Shopee
2026-04-12,Electronics,Magnetic Wireless Power Bank,1,55.0,TikTok Shop
2026-04-13,Accessories,Silicone iPhone Case,10,15.0,TikTok Shop
2026-04-13,Accessories,Tempered Glass Screen Protector,18,8.0,Shopee
2026-04-13,Electronics,Fast Charging USB-C Cable,4,12.0,Shopee
2026-04-13,Electronics,20W PD Wall Charger,3,25.0,Shopee
2026-04-13,Electronics,Magnetic Wireless Power Bank,3,55.0,TikTok Shop
2026-04-14,Accessories,Silicone iPhone Case,6,15.0,Shopee
2026-04-14,Accessories,Tempered Glass Screen Protector,16,8.0,Shopee
2026-04-14,Electronics,Fast Charging USB-C Cable,4,12.0,TikTok Shop
2026-04-14,Electronics,20W PD Wall Charger,3,25.0,Shopee
2026-04-14,Electronics,Magnetic Wireless Power Bank,1,55.0,TikTok Shop
2026-04-15,Accessories,Silicone iPhone Case,8,15.0,Shopee
2026-04-15,Accessories,Tempered Glass Screen Protector,17,8.0,Shopee
2026-04-15,Electronics,Fast Charging USB-C Cable,8,12.0,Shopee
2026-04-15,Electronics,20W PD Wall Charger,4,25.0,Shopee
2026-04-15,Electronics,Magnetic Wireless Power Bank,2,55.0,TikTok Shop
2026-04-16,Accessories,Silicone iPhone Case,5,15.0,Shopee
2026-04-16,Accessories,Tempered Glass Screen Protector,19,8.0,Shopee
2026-04-16,Electronics,Fast Charging USB-C Cable,10,12.0,Shopee
2026-04-16,Electronics,20W PD Wall Charger,5,25.0,Shopee
2026-04-16,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-04-17,Accessories,Silicone iPhone Case,6,15.0,TikTok Shop
2026-04-17,Accessories,Tempered Glass Screen Protector,5,8.0,TikTok Shop
2026-04-17,Electronics,Fast Charging USB-C Cable,6,12.0,Shopee
2026-04-17,Electronics,20W PD Wall Charger,4,25.0,Shopee
2026-04-18,Accessories,Silicone iPhone Case,10,15.0,Shopee
2026-04-18,Accessories,Tempered Glass Screen Protector,12,8.0,Shopee
2026-04-18,Electronics,Fast Charging USB-C Cable,13,12.0,TikTok Shop
2026-04-18,Electronics,20W PD Wall Charger,7,25.0,Shopee
2026-04-18,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-04-19,Accessories,Silicone iPhone Case,16,15.0,Shopee
2026-04-19,Accessories,Tempered Glass Screen Protector,24,8.0,Shopee
2026-04-19,Electronics,Fast Charging USB-C Cable,21,12.0,Shopee
2026-04-19,Electronics,20W PD Wall Charger,7,25.0,Shopee
2026-04-19,Electronics,Magnetic Wireless Power Bank,3,55.0,TikTok Shop
2026-04-20,Accessories,Silicone iPhone Case,9,15.0,Shopee
2026-04-20,Accessories,Tempered Glass Screen Protector,18,8.0,Shopee
2026-04-20,Electronics,Fast Charging USB-C Cable,7,12.0,TikTok Shop
2026-04-20,Electronics,20W PD Wall Charger,8,25.0,Shopee
2026-04-20,Electronics,Magnetic Wireless Power Bank,2,55.0,TikTok Shop
2026-04-21,Accessories,Silicone iPhone Case,5,15.0,Shopee
2026-04-21,Accessories,Tempered Glass Screen Protector,8,8.0,Shopee
2026-04-21,Electronics,Fast Charging USB-C Cable,5,12.0,Shopee
2026-04-21,Electronics,20W PD Wall Charger,4,25.0,Shopee
2026-04-21,Electronics,Magnetic Wireless Power Bank,2,55.0,Shopee
2026-04-22,Accessories,Silicone iPhone Case,6,15.0,Shopee
2026-04-22,Accessories,Tempered Glass Screen Protector,10,8.0,TikTok Shop
2026-04-22,Electronics,Fast Charging USB-C Cable,15,12.0,Shopee
2026-04-22,Electronics,20W PD Wall Charger,7,25.0,Shopee
2026-04-23,Accessories,Silicone iPhone Case,3,15.0,Shopee
2026-04-23,Accessories,Tempered Glass Screen Protector,20,8.0,Shopee
2026-04-23,Electronics,Fast Charging USB-C Cable,10,12.0,TikTok Shop
2026-04-23,Electronics,20W PD Wall Charger,2,25.0,TikTok Shop
2026-04-23,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-04-24,Accessories,Silicone iPhone Case,5,15.0,Shopee
2026-04-24,Accessories,Tempered Glass Screen Protector,5,8.0,Shopee
2026-04-24,Electronics,Fast Charging USB-C Cable,12,12.0,TikTok Shop
2026-04-24,Electronics,20W PD Wall Charger,3,25.0,Shopee
2026-04-25,Accessories,Silicone iPhone Case,20,14.25,Shopee
2026-04-25,Accessories,Tempered Glass Screen Protector,20,7.6,Shopee
2026-04-25,Electronics,Fast Charging USB-C Cable,18,11.4,Shopee
2026-04-25,Electronics,20W PD Wall Charger,6,23.75,TikTok Shop
2026-04-25,Electronics,Magnetic Wireless Power Bank,2,52.25,TikTok Shop
2026-04-26,Accessories,Silicone iPhone Case,32,14.25,TikTok Shop
2026-04-26,Accessories,Tempered Glass Screen Protector,26,7.6,Shopee
2026-04-26,Electronics,Fast Charging USB-C Cable,44,11.4,Shopee
2026-04-26,Electronics,20W PD Wall Charger,24,23.75,Shopee
2026-04-26,Electronics,Magnetic Wireless Power Bank,2,52.25,Shopee
2026-04-27,Accessories,Silicone iPhone Case,6,14.25,Shopee
2026-04-27,Accessories,Tempered Glass Screen Protector,38,7.6,Shopee
2026-04-27,Electronics,Fast Charging USB-C Cable,24,11.4,Shopee
2026-04-27,Electronics,20W PD Wall Charger,6,23.75,Shopee
2026-04-27,Electronics,Magnetic Wireless Power Bank,4,52.25,Shopee
2026-04-28,Accessories,Silicone iPhone Case,16,14.25,Shopee
2026-04-28,Accessories,Tempered Glass Screen Protector,22,7.6,Shopee
2026-04-28,Electronics,Fast Charging USB-C Cable,12,11.4,Shopee
2026-04-28,Electronics,20W PD Wall Charger,12,23.75,Shopee
2026-04-28,Electronics,Magnetic Wireless Power Bank,6,52.25,Shopee
2026-04-29,Accessories,Silicone iPhone Case,7,15.0,Shopee
2026-04-29,Accessories,Tempered Glass Screen Protector,13,8.0,Shopee
2026-04-29,Electronics,Fast Charging USB-C Cable,13,12.0,Shopee
2026-04-29,Electronics,20W PD Wall Charger,2,25.0,Shopee
2026-04-29,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-04-30,Accessories,Silicone iPhone Case,11,15.0,Shopee
2026-04-30,Accessories,Tempered Glass Screen Protector,17,8.0,TikTok Shop
2026-04-30,Electronics,Fast Charging USB-C Cable,10,12.0,TikTok Shop
2026-04-30,Electronics,20W PD Wall Charger,2,25.0,TikTok Shop
2026-04-30,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-05-01,Accessories,Silicone iPhone Case,10,15.0,TikTok Shop
2026-05-01,Accessories,Tempered Glass Screen Protector,6,8.0,TikTok Shop
2026-05-01,Electronics,Fast Charging USB-C Cable,13,12.0,TikTok Shop
2026-05-01,Electronics,20W PD Wall Charger,7,25.0,TikTok Shop
2026-05-01,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-05-02,Accessories,Silicone iPhone Case,18,15.0,Shopee
2026-05-02,Accessories,Tempered Glass Screen Protector,16,8.0,Shopee
2026-05-02,Electronics,Fast Charging USB-C Cable,16,12.0,Shopee
2026-05-02,Electronics,20W PD Wall Charger,9,25.0,Shopee
2026-05-03,Accessories,Silicone iPhone Case,7,15.0,TikTok Shop
2026-05-03,Accessories,Tempered Glass Screen Protector,13,8.0,Shopee
2026-05-03,Electronics,Fast Charging USB-C Cable,13,12.0,Shopee
2026-05-03,Electronics,20W PD Wall Charger,10,25.0,Shopee
2026-05-04,Accessories,Silicone iPhone Case,10,15.0,TikTok Shop
2026-05-04,Accessories,Tempered Glass Screen Protector,6,8.0,Shopee
2026-05-04,Electronics,Fast Charging USB-C Cable,13,12.0,Shopee
2026-05-04,Electronics,20W PD Wall Charger,8,25.0,Shopee
2026-05-04,Electronics,Magnetic Wireless Power Bank,2,55.0,Shopee
2026-05-05,Accessories,Silicone iPhone Case,35,12.75,TikTok Shop
2026-05-05,Accessories,Tempered Glass Screen Protector,49,6.8,Shopee
2026-05-05,Electronics,Fast Charging USB-C Cable,28,10.2,Shopee
2026-05-05,Electronics,20W PD Wall Charger,14,21.25,Shopee
2026-05-05,Electronics,Magnetic Wireless Power Bank,10,46.75,Shopee
2026-05-06,Accessories,Silicone iPhone Case,9,15.0,Shopee
2026-05-06,Accessories,Tempered Glass Screen Protector,20,8.0,Shopee
2026-05-06,Electronics,Fast Charging USB-C Cable,11,12.0,Shopee
2026-05-06,Electronics,20W PD Wall Charger,4,25.0,Shopee
2026-05-06,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-05-07,Accessories,Silicone iPhone Case,10,15.0,TikTok Shop
2026-05-07,Accessories,Tempered Glass Screen Protector,7,8.0,Shopee
2026-05-07,Electronics,Fast Charging USB-C Cable,15,12.0,TikTok Shop
2026-05-07,Electronics,20W PD Wall Charger,4,25.0,Shopee
2026-05-08,Accessories,Silicone iPhone Case,8,15.0,Shopee
2026-05-08,Accessories,Tempered Glass Screen Protector,11,8.0,TikTok Shop
2026-05-08,Electronics,Fast Charging USB-C Cable,4,12.0,Shopee
2026-05-08,Electronics,20W PD Wall Charger,2,25.0,TikTok Shop
2026-05-09,Accessories,Silicone iPhone Case,4,15.0,Shopee
2026-05-09,Accessories,Tempered Glass Screen Protector,21,8.0,Shopee
2026-05-09,Electronics,Fast Charging USB-C Cable,16,12.0,TikTok Shop
2026-05-09,Electronics,20W PD Wall Charger,7,25.0,Shopee
2026-05-09,Electronics,Magnetic Wireless Power Bank,1,55.0,Shopee
2026-05-10,Accessories,Silicone iPhone Case,7,15.0,TikTok Shop
2026-05-10,Accessories,Tempered Glass Screen Protector,13,8.0,Shopee
2026-05-10,Electronics,Fast Charging USB-C Cable,22,12.0,Shopee
2026-05-10,Electronics,20W PD Wall Charger,12,25.0,TikTok Shop
2026-05-10,Electronics,Magnetic Wireless Power Bank,4,55.0,Shopee
2026-05-11,Accessories,Silicone iPhone Case,5,15.0,Shopee
2026-05-11,Accessories,Tempered Glass Screen Protector,18,8.0,Shopee
2026-05-11,Electronics,Fast Charging USB-C Cable,11,12.0,Shopee
2026-05-11,Electronics,20W PD Wall Charger,6,25.0,Shopee
2026-05-11,Electronics,Magnetic Wireless Power Bank,1,55.0,TikTok Shop
2026-05-12,Accessories,Silicone iPhone Case,8,15.0,Shopee
2026-05-12,Accessories,Tempered Glass Screen Protector,10,8.0,Shopee
2026-05-12,Electronics,Fast Charging USB-C Cable,5,12.0,Shopee
2026-05-12,Electronics,20W PD Wall Charger,5,25.0,TikTok Shop
2026-05-12,Electronics,Magnetic Wireless Power Bank,2,55.0,Shopee
2026-05-13,Accessories,Silicone iPhone Case,12,15.0,Shopee
2026-05-13,Accessories,Tempered Glass Screen Protector,19,8.0,Shopee
2026-05-13,Electronics,Fast Charging USB-C Cable,13,12.0,TikTok Shop
2026-05-13,Electronics,20W PD Wall Charger,2,25.0,Shopee
2026-05-13,Electronics,Magnetic Wireless Power Bank,1,55.0,Shopee
2026-05-14,Accessories,Silicone iPhone Case,12,15.0,Shopee
2026-05-14,Accessories,Tempered Glass Screen Protector,14,8.0,Shopee
2026-05-14,Electronics,Fast Charging USB-C Cable,11,12.0,Shopee
2026-05-14,Electronics,20W PD Wall Charger,2,25.0,Shopee
2026-05-14,Electronics,Magnetic Wireless Power Bank,2,55.0,Shopee
2026-05-15,Accessories,Silicone iPhone Case,8,15.0,Shopee
2026-05-15,Accessories,Tempered Glass Screen Protector,8,8.0,TikTok Shop
2026-05-15,Electronics,Fast Charging USB-C Cable,7,12.0,Shopee
2026-05-15,Electronics,20W PD Wall Charger,5,25.0,Shopee
2026-05-15,Electronics,Magnetic Wireless Power Bank,1,55.0,Shopee
2026-05-16,Accessories,Silicone iPhone Case,16,15.0,TikTok Shop
2026-05-16,Accessories,Tempered Glass Screen Protector,22,8.0,Shopee
2026-05-16,Electronics,Fast Charging USB-C Cable,12,12.0,Shopee
2026-05-16,Electronics,20W PD Wall Charger,4,25.0,Shopee
2026-05-17,Accessories,Silicone iPhone Case,9,15.0,Shopee
2026-05-17,Accessories,Tempered Glass Screen Protector,30,8.0,Shopee
2026-05-17,Electronics,Fast Charging USB-C Cable,15,12.0,Shopee
2026-05-17,Electronics,20W PD Wall Charger,6,25.0,Shopee
2026-05-17,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-05-18,Accessories,Silicone iPhone Case,7,15.0,Shopee
2026-05-18,Accessories,Tempered Glass Screen Protector,8,8.0,Shopee
2026-05-18,Electronics,Fast Charging USB-C Cable,5,12.0,Shopee
2026-05-18,Electronics,20W PD Wall Charger,8,25.0,Shopee
2026-05-19,Accessories,Silicone iPhone Case,9,15.0,Shopee
2026-05-19,Accessories,Tempered Glass Screen Protector,17,8.0,Shopee
2026-05-19,Electronics,Fast Charging USB-C Cable,8,12.0,TikTok Shop
2026-05-19,Electronics,20W PD Wall Charger,8,25.0,Shopee
2026-05-20,Accessories,Silicone iPhone Case,3,15.0,Shopee
2026-05-20,Accessories,Tempered Glass Screen Protector,15,8.0,TikTok Shop
2026-05-20,Electronics,Fast Charging USB-C Cable,9,12.0,Shopee
2026-05-20,Electronics,20W PD Wall Charger,7,25.0,Shopee
2026-05-21,Accessories,Silicone iPhone Case,6,15.0,TikTok Shop
2026-05-21,Accessories,Tempered Glass Screen Protector,18,8.0,Shopee
2026-05-21,Electronics,Fast Charging USB-C Cable,13,12.0,Shopee
2026-05-21,Electronics,20W PD Wall Charger,2,25.0,Shopee
2026-05-22,Accessories,Silicone iPhone Case,8,15.0,Shopee
2026-05-22,Accessories,Tempered Glass Screen Protector,13,8.0,TikTok Shop
2026-05-22,Electronics,Fast Charging USB-C Cable,10,12.0,Shopee
2026-05-22,Electronics,20W PD Wall Charger,7,25.0,Shopee
2026-05-22,Electronics,Magnetic Wireless Power Bank,3,55.0,TikTok Shop
2026-05-23,Accessories,Silicone iPhone Case,16,15.0,Shopee
2026-05-23,Accessories,Tempered Glass Screen Protector,13,8.0,TikTok Shop
2026-05-23,Electronics,Fast Charging USB-C Cable,19,12.0,TikTok Shop
2026-05-23,Electronics,20W PD Wall Charger,12,25.0,Shopee
2026-05-23,Electronics,Magnetic Wireless Power Bank,1,55.0,TikTok Shop
2026-05-24,Accessories,Silicone iPhone Case,6,15.0,Shopee
2026-05-24,Accessories,Tempered Glass Screen Protector,30,8.0,TikTok Shop
2026-05-24,Electronics,Fast Charging USB-C Cable,15,12.0,TikTok Shop
2026-05-24,Electronics,20W PD Wall Charger,12,25.0,TikTok Shop
2026-05-24,Electronics,Magnetic Wireless Power Bank,4,55.0,Shopee
2026-05-25,Accessories,Silicone iPhone Case,6,14.25,Shopee
2026-05-25,Accessories,Tempered Glass Screen Protector,32,7.6,Shopee
2026-05-25,Electronics,Fast Charging USB-C Cable,10,11.4,Shopee
2026-05-25,Electronics,20W PD Wall Charger,14,23.75,Shopee
2026-05-26,Accessories,Silicone iPhone Case,10,14.25,Shopee
2026-05-26,Accessories,Tempered Glass Screen Protector,40,7.6,Shopee
2026-05-26,Electronics,Fast Charging USB-C Cable,16,11.4,Shopee
2026-05-26,Electronics,20W PD Wall Charger,8,23.75,Shopee
2026-05-26,Electronics,Magnetic Wireless Power Bank,4,52.25,TikTok Shop
2026-05-27,Accessories,Silicone iPhone Case,18,14.25,TikTok Shop
2026-05-27,Accessories,Tempered Glass Screen Protector,12,7.6,Shopee
2026-05-27,Electronics,Fast Charging USB-C Cable,28,11.4,TikTok Shop
2026-05-27,Electronics,20W PD Wall Charger,16,23.75,Shopee
2026-05-28,Accessories,Silicone iPhone Case,24,14.25,TikTok Shop
2026-05-28,Accessories,Tempered Glass Screen Protector,40,7.6,TikTok Shop
2026-05-28,Electronics,Fast Charging USB-C Cable,18,11.4,TikTok Shop
2026-05-28,Electronics,20W PD Wall Charger,12,23.75,TikTok Shop
2026-05-29,Accessories,Silicone iPhone Case,7,15.0,Shopee
2026-05-29,Accessories,Tempered Glass Screen Protector,12,8.0,TikTok Shop
2026-05-29,Electronics,Fast Charging USB-C Cable,13,12.0,Shopee
2026-05-29,Electronics,20W PD Wall Charger,4,25.0,TikTok Shop
2026-05-30,Accessories,Silicone iPhone Case,12,15.0,Shopee
2026-05-30,Accessories,Tempered Glass Screen Protector,22,8.0,Shopee
2026-05-30,Electronics,Fast Charging USB-C Cable,13,12.0,TikTok Shop
2026-05-30,Electronics,20W PD Wall Charger,4,25.0,Shopee
2026-05-30,Electronics,Magnetic Wireless Power Bank,1,55.0,Shopee
2026-05-31,Accessories,Silicone iPhone Case,12,15.0,Shopee
2026-05-31,Accessories,Tempered Glass Screen Protector,7,8.0,Shopee
2026-05-31,Electronics,Fast Charging USB-C Cable,9,12.0,Shopee
2026-05-31,Electronics,20W PD Wall Charger,12,25.0,Shopee
2026-06-01,Accessories,Silicone iPhone Case,8,15.0,Shopee
2026-06-01,Accessories,Tempered Glass Screen Protector,8,8.0,Shopee
2026-06-01,Electronics,Fast Charging USB-C Cable,4,12.0,Shopee
2026-06-01,Electronics,20W PD Wall Charger,4,25.0,TikTok Shop
2026-06-01,Electronics,Magnetic Wireless Power Bank,2,55.0,Shopee
2026-06-02,Accessories,Silicone iPhone Case,9,15.0,Shopee
2026-06-02,Accessories,Tempered Glass Screen Protector,18,8.0,Shopee
2026-06-02,Electronics,Fast Charging USB-C Cable,7,12.0,Shopee
2026-06-02,Electronics,20W PD Wall Charger,7,25.0,Shopee
2026-06-03,Accessories,Silicone iPhone Case,7,15.0,Shopee
2026-06-03,Accessories,Tempered Glass Screen Protector,20,8.0,Shopee
2026-06-03,Electronics,Fast Charging USB-C Cable,14,12.0,Shopee
2026-06-03,Electronics,20W PD Wall Charger,7,25.0,Shopee
2026-06-03,Electronics,Magnetic Wireless Power Bank,1,55.0,Shopee
2026-06-04,Accessories,Silicone iPhone Case,5,15.0,Shopee
2026-06-04,Accessories,Tempered Glass Screen Protector,16,8.0,Shopee
2026-06-04,Electronics,Fast Charging USB-C Cable,5,12.0,TikTok Shop
2026-06-04,Electronics,20W PD Wall Charger,7,25.0,Shopee
2026-06-05,Accessories,Silicone iPhone Case,12,15.0,Shopee
2026-06-05,Accessories,Tempered Glass Screen Protector,17,8.0,TikTok Shop
2026-06-05,Electronics,Fast Charging USB-C Cable,8,12.0,Shopee
2026-06-05,Electronics,20W PD Wall Charger,6,25.0,Shopee
2026-06-05,Electronics,Magnetic Wireless Power Bank,2,55.0,Shopee
2026-06-06,Accessories,Silicone iPhone Case,63,12.75,Shopee
2026-06-06,Accessories,Tempered Glass Screen Protector,56,6.8,Shopee
2026-06-06,Electronics,Fast Charging USB-C Cable,52,10.2,Shopee
2026-06-06,Electronics,20W PD Wall Charger,35,21.25,TikTok Shop
2026-06-07,Accessories,Silicone iPhone Case,10,15.0,Shopee
2026-06-07,Accessories,Tempered Glass Screen Protector,19,8.0,Shopee
2026-06-07,Electronics,Fast Charging USB-C Cable,13,12.0,Shopee
2026-06-07,Electronics,20W PD Wall Charger,7,25.0,TikTok Shop
2026-06-07,Electronics,Magnetic Wireless Power Bank,1,55.0,Shopee
2026-06-08,Accessories,Silicone iPhone Case,3,15.0,TikTok Shop
2026-06-08,Accessories,Tempered Glass Screen Protector,10,8.0,TikTok Shop
2026-06-08,Electronics,Fast Charging USB-C Cable,9,12.0,Shopee
2026-06-08,Electronics,20W PD Wall Charger,6,25.0,Shopee
2026-06-09,Accessories,Silicone iPhone Case,12,15.0,Shopee
2026-06-09,Accessories,Tempered Glass Screen Protector,14,8.0,Shopee
2026-06-09,Electronics,Fast Charging USB-C Cable,10,12.0,Shopee
2026-06-09,Electronics,20W PD Wall Charger,8,25.0,Shopee
2026-06-09,Electronics,Magnetic Wireless Power Bank,1,55.0,Shopee
2026-06-10,Accessories,Silicone iPhone Case,4,15.0,Shopee
2026-06-10,Accessories,Tempered Glass Screen Protector,20,8.0,Shopee
2026-06-10,Electronics,Fast Charging USB-C Cable,5,12.0,Shopee
2026-06-10,Electronics,20W PD Wall Charger,8,25.0,Shopee
2026-06-10,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-06-11,Accessories,Silicone iPhone Case,11,15.0,Shopee
2026-06-11,Accessories,Tempered Glass Screen Protector,9,8.0,TikTok Shop
2026-06-11,Electronics,Fast Charging USB-C Cable,8,12.0,TikTok Shop
2026-06-11,Electronics,20W PD Wall Charger,4,25.0,Shopee
2026-06-11,Electronics,Magnetic Wireless Power Bank,1,55.0,Shopee
2026-06-12,Accessories,Silicone iPhone Case,12,15.0,Shopee
2026-06-12,Accessories,Tempered Glass Screen Protector,13,8.0,Shopee
2026-06-12,Electronics,Fast Charging USB-C Cable,9,12.0,TikTok Shop
2026-06-12,Electronics,20W PD Wall Charger,7,25.0,Shopee
2026-06-12,Electronics,Magnetic Wireless Power Bank,1,55.0,Shopee
2026-06-13,Accessories,Silicone iPhone Case,10,15.0,Shopee
2026-06-13,Accessories,Tempered Glass Screen Protector,24,8.0,TikTok Shop
2026-06-13,Electronics,Fast Charging USB-C Cable,16,12.0,TikTok Shop
2026-06-13,Electronics,20W PD Wall Charger,3,25.0,Shopee
2026-06-14,Accessories,Silicone iPhone Case,9,15.0,TikTok Shop
2026-06-14,Accessories,Tempered Glass Screen Protector,12,8.0,TikTok Shop
2026-06-14,Electronics,Fast Charging USB-C Cable,18,12.0,Shopee
2026-06-14,Electronics,20W PD Wall Charger,12,25.0,Shopee
2026-06-15,Accessories,Silicone iPhone Case,5,15.0,TikTok Shop
2026-06-15,Accessories,Tempered Glass Screen Protector,14,8.0,TikTok Shop
2026-06-15,Electronics,Fast Charging USB-C Cable,5,12.0,Shopee
2026-06-15,Electronics,20W PD Wall Charger,4,25.0,Shopee
2026-06-15,Electronics,Magnetic Wireless Power Bank,2,55.0,TikTok Shop
2026-06-16,Accessories,Silicone iPhone Case,7,15.0,TikTok Shop
2026-06-16,Accessories,Tempered Glass Screen Protector,12,8.0,Shopee
2026-06-16,Electronics,Fast Charging USB-C Cable,8,12.0,Shopee
2026-06-16,Electronics,20W PD Wall Charger,5,25.0,Shopee
2026-06-16,Electronics,Magnetic Wireless Power Bank,3,55.0,TikTok Shop
2026-06-17,Accessories,Silicone iPhone Case,9,15.0,Shopee
2026-06-17,Accessories,Tempered Glass Screen Protector,17,8.0,Shopee
2026-06-17,Electronics,Fast Charging USB-C Cable,14,12.0,Shopee
2026-06-17,Electronics,20W PD Wall Charger,6,25.0,Shopee
2026-06-18,Accessories,Silicone iPhone Case,9,15.0,TikTok Shop
2026-06-18,Accessories,Tempered Glass Screen Protector,20,8.0,TikTok Shop
2026-06-18,Electronics,Fast Charging USB-C Cable,11,12.0,Shopee
2026-06-18,Electronics,20W PD Wall Charger,8,25.0,TikTok Shop
2026-06-18,Electronics,Magnetic Wireless Power Bank,1,55.0,TikTok Shop
2026-06-19,Accessories,Silicone iPhone Case,10,15.0,Shopee
2026-06-19,Accessories,Tempered Glass Screen Protector,13,8.0,Shopee
2026-06-19,Electronics,Fast Charging USB-C Cable,12,12.0,Shopee
2026-06-19,Electronics,20W PD Wall Charger,8,25.0,TikTok Shop
2026-06-19,Electronics,Magnetic Wireless Power Bank,3,55.0,TikTok Shop
2026-06-20,Accessories,Silicone iPhone Case,6,15.0,Shopee
2026-06-20,Accessories,Tempered Glass Screen Protector,16,8.0,TikTok Shop
2026-06-20,Electronics,Fast Charging USB-C Cable,18,12.0,Shopee
2026-06-20,Electronics,20W PD Wall Charger,10,25.0,Shopee
2026-06-20,Electronics,Magnetic Wireless Power Bank,1,55.0,Shopee
2026-06-21,Accessories,Silicone iPhone Case,7,15.0,TikTok Shop
2026-06-21,Accessories,Tempered Glass Screen Protector,16,8.0,TikTok Shop
2026-06-21,Electronics,Fast Charging USB-C Cable,19,12.0,Shopee
2026-06-21,Electronics,20W PD Wall Charger,12,25.0,Shopee
2026-06-22,Accessories,Silicone iPhone Case,11,15.0,Shopee
2026-06-22,Accessories,Tempered Glass Screen Protector,8,8.0,Shopee
