Date,Product Name,Category,Quantity,Price,Platform
2026-05-16,Printed Blouse,Apparel,35,33.68,TikTok Shop
2026-05-16,Tote Bag,Accessories,43,29.18,Shopee
2026-05-16,Crossbody Bag,Accessories,39,69.38,Shopee
2026-05-16,Baju Melayu Set,Apparel,45,90.36,Shopee
2026-05-16,Baju Melayu Set,Apparel,29,86.72,Instagram
2026-05-17,Wireless Earbuds Pro,Electronics,16,91.35,Instagram
2026-05-17,Crossbody Bag,Accessories,29,68.67,Shopee
2026-05-17,Casual Kurung,Apparel,31,77.02,Shopee
2026-05-17,Casual Kurung,Apparel,44,77.24,Shopee
2026-05-17,Slip-on Sandals,Footwear,19,36.39,TikTok Shop
2026-05-17,Tote Bag,Accessories,27,32.33,TikTok Shop
2026-05-17,Casual Kurung,Apparel,9,76.87,TikTok Shop
2026-05-17,Silk Hijab,Apparel,31,36.87,Instagram
2026-05-17,Tote Bag,Accessories,34,31.76,Shopee
2026-05-17,Batik Shirt,Apparel,11,53.86,Shopee
2026-05-17,Tote Bag,Accessories,28,27.96,Shopee
2026-05-17,Casual Kurung,Apparel,23,77.15,TikTok Shop
2026-05-17,Heeled Wedges,Footwear,26,68.01,Shopee
2026-05-17,Casual Kurung,Apparel,6,74.37,TikTok Shop
2026-05-17,Silk Hijab,Apparel,7,36.7,Shopee
2026-05-17,Wireless Earbuds Pro,Electronics,10,87.19,Shopee
2026-05-17,Batik Shirt,Apparel,45,56.66,TikTok Shop
2026-05-17,Slip-on Sandals,Footwear,40,32.53,TikTok Shop
2026-05-17,Printed Blouse,Apparel,17,30.58,Shopee
2026-05-17,Baju Melayu Set,Apparel,39,89.14,TikTok Shop
2026-05-17,Printed Blouse,Apparel,16,31.01,Shopee
2026-05-17,Silk Hijab,Apparel,27,35.69,Shopee
2026-05-17,Crossbody Bag,Accessories,5,68.05,TikTok Shop
2026-05-17,Slip-on Sandals,Footwear,35,32.58,TikTok Shop
2026-05-17,Tote Bag,Accessories,16,31.09,TikTok Shop
2026-05-17,Batik Shirt,Apparel,1,55.57,TikTok Shop
2026-05-17,Casual Kurung,Apparel,27,73.44,TikTok Shop
2026-05-17,Wireless Earbuds Pro,Electronics,34,91.37,Shopee
2026-05-17,Printed Blouse,Apparel,35,32.04,TikTok Shop
2026-05-17,Tote Bag,Accessories,2,29.45,TikTok Shop
2026-05-17,Slip-on Sandals,Footwear,41,34.43,Shopee
2026-05-18,Batik Shirt,Apparel,2,54.29,Instagram
2026-05-18,Printed Blouse,Apparel,16,33.16,Shopee
2026-05-18,Wireless Earbuds Pro,Electronics,38,90.18,Shopee
2026-05-18,Canvas Sneakers,Footwear,3,48.26,Shopee
2026-05-18,Canvas Sneakers,Footwear,12,50.65,Instagram
2026-05-18,Wireless Earbuds Pro,Electronics,45,88.89,TikTok Shop
2026-05-18,Baju Melayu Set,Apparel,5,90.08,Shopee
2026-05-18,Slip-on Sandals,Footwear,19,33.51,Shopee
2026-05-18,Casual Kurung,Apparel,21,77.17,Shopee
2026-05-18,Tote Bag,Accessories,35,29.87,TikTok Shop
2026-05-18,Silk Hijab,Apparel,13,33.93,Instagram
2026-05-18,Silk Hijab,Apparel,22,33.87,Instagram
2026-05-18,Canvas Sneakers,Footwear,26,50.22,TikTok Shop
2026-05-18,Heeled Wedges,Footwear,12,67.98,Shopee
2026-05-18,Slip-on Sandals,Footwear,34,33.83,Shopee
2026-05-18,Printed Blouse,Apparel,28,29.89,Instagram
2026-05-18,Crossbody Bag,Accessories,35,68.97,Shopee
2026-05-18,Printed Blouse,Apparel,21,32.8,Shopee
2026-05-18,Batik Shirt,Apparel,39,56.09,TikTok Shop
2026-05-18,Baju Melayu Set,Apparel,29,88.26,Instagram
2026-05-18,Silk Hijab,Apparel,23,35.57,Instagram
2026-05-18,Heeled Wedges,Footwear,41,70.4,Shopee
2026-05-18,Silk Hijab,Apparel,43,35.69,Shopee
2026-05-18,Canvas Sneakers,Footwear,44,47.3,TikTok Shop
2026-05-18,Silk Hijab,Apparel,39,35.89,Shopee
2026-05-18,Slip-on Sandals,Footwear,9,32.84,Shopee
2026-05-18,Wireless Earbuds Pro,Electronics,24,88.41,Shopee
2026-05-18,Crossbody Bag,Accessories,39,68.27,Shopee
2026-05-18,Slip-on Sandals,Footwear,24,34.72,Shopee
2026-05-18,Printed Blouse,Apparel,9,32.15,TikTok Shop
2026-05-18,Heeled Wedges,Footwear,42,66.89,Shopee
2026-05-19,Silk Hijab,Apparel,12,35.0,Instagram
2026-05-19,Heeled Wedges,Footwear,8,66.81,TikTok Shop
2026-05-19,Batik Shirt,Apparel,29,53.57,Instagram
2026-05-19,Crossbody Bag,Accessories,45,72.08,Shopee
2026-05-19,Slip-on Sandals,Footwear,8,33.18,Shopee
2026-05-19,Printed Blouse,Apparel,12,33.99,TikTok Shop
2026-05-19,Slip-on Sandals,Footwear,44,37.34,Shopee
2026-05-19,Canvas Sneakers,Footwear,23,50.05,Instagram
2026-05-19,Tote Bag,Accessories,19,31.96,TikTok Shop
2026-05-19,Baju Melayu Set,Apparel,45,89.69,Instagram
2026-05-19,Canvas Sneakers,Footwear,15,47.11,TikTok Shop
2026-05-19,Casual Kurung,Apparel,16,76.45,Shopee
2026-05-19,Silk Hijab,Apparel,36,35.36,Shopee
2026-05-19,Slip-on Sandals,Footwear,9,35.56,TikTok Shop
2026-05-19,Printed Blouse,Apparel,20,31.49,Shopee
2026-05-19,Slip-on Sandals,Footwear,27,36.35,TikTok Shop
2026-05-19,Crossbody Bag,Accessories,9,72.36,Shopee
2026-05-19,Wireless Earbuds Pro,Electronics,29,88.83,Shopee
2026-05-19,Tote Bag,Accessories,9,31.89,Shopee
2026-05-19,Tote Bag,Accessories,38,28.41,Instagram
2026-05-19,Baju Melayu Set,Apparel,33,91.05,TikTok Shop
2026-05-19,Silk Hijab,Apparel,34,33.27,Shopee
2026-05-19,Baju Melayu Set,Apparel,21,91.17,Shopee
2026-05-20,Canvas Sneakers,Footwear,19,50.73,TikTok Shop
2026-05-20,Batik Shirt,Apparel,41,57.28,Shopee
2026-05-20,Batik Shirt,Apparel,41,54.01,Shopee
2026-05-20,Tote Bag,Accessories,33,30.7,Shopee
2026-05-20,Crossbody Bag,Accessories,10,68.36,TikTok Shop
2026-05-20,Crossbody Bag,Accessories,39,69.19,Instagram
2026-05-20,Crossbody Bag,Accessories,2,67.91,Shopee
2026-05-20,Wireless Earbuds Pro,Electronics,17,89.76,TikTok Shop
2026-05-20,Crossbody Bag,Accessories,40,70.69,TikTok Shop
2026-05-20,Slip-on Sandals,Footwear,35,33.95,Instagram
2026-05-20,Batik Shirt,Apparel,16,56.52,TikTok Shop
2026-05-20,Wireless Earbuds Pro,Electronics,20,88.77,TikTok Shop
2026-05-20,Silk Hijab,Apparel,29,34.58,Shopee
2026-05-20,Slip-on Sandals,Footwear,22,35.53,Shopee
2026-05-20,Canvas Sneakers,Footwear,21,50.17,Instagram
2026-05-20,Canvas Sneakers,Footwear,9,50.3,TikTok Shop
2026-05-20,Tote Bag,Accessories,7,29.1,TikTok Shop
2026-05-20,Slip-on Sandals,Footwear,18,34.75,Shopee
2026-05-20,Baju Melayu Set,Apparel,4,87.95,Shopee
2026-05-20,Heeled Wedges,Footwear,27,66.74,TikTok Shop
2026-05-20,Baju Melayu Set,Apparel,37,90.11,Shopee
2026-05-20,Casual Kurung,Apparel,32,77.48,Shopee
2026-05-20,Slip-on Sandals,Footwear,20,34.99,TikTok Shop
2026-05-20,Printed Blouse,Apparel,33,31.79,TikTok Shop
2026-05-20,Casual Kurung,Apparel,38,74.26,Shopee
2026-05-20,Silk Hijab,Apparel,32,35.49,Shopee
2026-05-20,Wireless Earbuds Pro,Electronics,31,87.93,Instagram
2026-05-21,Printed Blouse,Apparel,9,33.91,TikTok Shop
2026-05-21,Canvas Sneakers,Footwear,24,46.73,TikTok Shop
2026-05-21,Silk Hijab,Apparel,36,33.47,TikTok Shop
2026-05-21,Tote Bag,Accessories,5,29.43,Shopee
2026-05-21,Slip-on Sandals,Footwear,18,36.63,TikTok Shop
2026-05-21,Crossbody Bag,Accessories,40,68.09,Instagram
2026-05-21,Printed Blouse,Apparel,24,33.47,TikTok Shop
2026-05-21,Canvas Sneakers,Footwear,24,50.27,TikTok Shop
2026-05-21,Casual Kurung,Apparel,33,74.51,TikTok Shop
2026-05-21,Silk Hijab,Apparel,3,33.19,Shopee
2026-05-21,Canvas Sneakers,Footwear,34,48.78,TikTok Shop
2026-05-21,Crossbody Bag,Accessories,9,69.14,TikTok Shop
2026-05-21,Crossbody Bag,Accessories,11,69.46,Shopee
2026-05-21,Crossbody Bag,Accessories,20,70.47,Instagram
2026-05-21,Tote Bag,Accessories,35,29.95,TikTok Shop
2026-05-21,Crossbody Bag,Accessories,31,71.58,Shopee
2026-05-21,Canvas Sneakers,Footwear,44,47.05,Shopee
2026-05-21,Heeled Wedges,Footwear,20,69.48,TikTok Shop
2026-05-21,Wireless Earbuds Pro,Electronics,39,88.87,Shopee
2026-05-21,Wireless Earbuds Pro,Electronics,37,87.64,TikTok Shop
2026-05-22,Crossbody Bag,Accessories,11,70.12,TikTok Shop
2026-05-22,Crossbody Bag,Accessories,10,71.61,TikTok Shop
2026-05-22,Casual Kurung,Apparel,37,77.24,Shopee
2026-05-22,Printed Blouse,Apparel,2,31.71,Shopee
2026-05-22,Heeled Wedges,Footwear,27,68.95,Shopee
2026-05-22,Heeled Wedges,Footwear,40,70.1,TikTok Shop
2026-05-22,Silk Hijab,Apparel,9,35.09,Instagram
2026-05-22,Tote Bag,Accessories,43,29.89,Shopee
2026-05-22,Heeled Wedges,Footwear,12,67.8,Shopee
2026-05-22,Tote Bag,Accessories,35,29.27,Shopee
2026-05-22,Wireless Earbuds Pro,Electronics,45,87.82,Instagram
2026-05-22,Slip-on Sandals,Footwear,16,33.9,Shopee
2026-05-22,Batik Shirt,Apparel,20,56.36,Shopee
2026-05-22,Casual Kurung,Apparel,32,74.09,Instagram
2026-05-22,Canvas Sneakers,Footwear,18,47.94,TikTok Shop
2026-05-22,Crossbody Bag,Accessories,35,69.4,Instagram
2026-05-22,Heeled Wedges,Footwear,10,66.95,Shopee
2026-05-22,Batik Shirt,Apparel,6,54.23,Instagram
2026-05-22,Slip-on Sandals,Footwear,17,36.24,Instagram
2026-05-22,Casual Kurung,Apparel,35,73.86,Shopee
2026-05-22,Tote Bag,Accessories,18,28.19,Instagram
2026-05-23,Casual Kurung,Apparel,43,77.03,Shopee
2026-05-23,Casual Kurung,Apparel,15,72.76,Instagram
2026-05-23,Heeled Wedges,Footwear,31,66.0,Shopee
2026-05-23,Baju Melayu Set,Apparel,36,91.39,Shopee
2026-05-23,Baju Melayu Set,Apparel,42,91.18,TikTok Shop
2026-05-23,Slip-on Sandals,Footwear,42,33.5,TikTok Shop
2026-05-23,Batik Shirt,Apparel,19,55.73,Shopee
2026-05-23,Printed Blouse,Apparel,37,30.66,Instagram
2026-05-23,Silk Hijab,Apparel,27,36.91,Shopee
2026-05-23,Baju Melayu Set,Apparel,26,90.44,Shopee
2026-05-23,Baju Melayu Set,Apparel,19,90.88,Instagram
2026-05-23,Silk Hijab,Apparel,37,35.51,Shopee
2026-05-23,Canvas Sneakers,Footwear,30,51.45,Shopee
2026-05-23,Tote Bag,Accessories,32,31.95,TikTok Shop
2026-05-23,Baju Melayu Set,Apparel,30,87.86,TikTok Shop
2026-05-23,Printed Blouse,Apparel,11,33.16,Shopee
2026-05-23,Wireless Earbuds Pro,Electronics,12,86.57,Shopee
2026-05-23,Canvas Sneakers,Footwear,37,49.87,Shopee
2026-05-23,Casual Kurung,Apparel,40,76.78,Shopee
2026-05-23,Heeled Wedges,Footwear,33,67.14,TikTok Shop
2026-05-23,Heeled Wedges,Footwear,7,66.42,Instagram
2026-05-23,Baju Melayu Set,Apparel,21,91.18,TikTok Shop
2026-05-23,Silk Hijab,Apparel,25,33.68,Shopee
2026-05-23,Batik Shirt,Apparel,20,55.41,Shopee
2026-05-23,Crossbody Bag,Accessories,17,70.77,Shopee
2026-05-23,Casual Kurung,Apparel,43,73.09,Shopee
2026-05-23,Batik Shirt,Apparel,26,55.93,Shopee
2026-05-24,Printed Blouse,Apparel,19,31.34,Instagram
2026-05-24,Casual Kurung,Apparel,9,74.89,Shopee
2026-05-24,Slip-on Sandals,Footwear,39,34.37,Instagram
2026-05-24,Tote Bag,Accessories,35,31.51,TikTok Shop
2026-05-24,Casual Kurung,Apparel,44,76.27,Shopee
2026-05-24,Printed Blouse,Apparel,29,32.14,TikTok Shop
2026-05-24,Canvas Sneakers,Footwear,37,47.06,Shopee
2026-05-24,Tote Bag,Accessories,13,30.36,TikTok Shop
2026-05-24,Baju Melayu Set,Apparel,21,90.77,Shopee
2026-05-24,Slip-on Sandals,Footwear,44,33.53,Shopee
2026-05-24,Crossbody Bag,Accessories,6,71.99,TikTok Shop
2026-05-24,Slip-on Sandals,Footwear,30,33.16,Shopee
2026-05-24,Heeled Wedges,Footwear,37,65.79,TikTok Shop
2026-05-24,Slip-on Sandals,Footwear,20,36.12,Instagram
2026-05-24,Heeled Wedges,Footwear,1,69.23,Shopee
2026-05-24,Crossbody Bag,Accessories,3,69.62,Shopee
2026-05-24,Printed Blouse,Apparel,4,34.17,TikTok Shop
2026-05-24,Printed Blouse,Apparel,3,30.94,TikTok Shop
2026-05-24,Baju Melayu Set,Apparel,42,91.39,Shopee
2026-05-24,Wireless Earbuds Pro,Electronics,24,91.46,TikTok Shop
2026-05-24,Heeled Wedges,Footwear,25,67.38,TikTok Shop
2026-05-24,Wireless Earbuds Pro,Electronics,35,87.16,Instagram
2026-05-24,Canvas Sneakers,Footwear,12,51.46,Shopee
2026-05-24,Heeled Wedges,Footwear,9,69.14,TikTok Shop
2026-05-24,Casual Kurung,Apparel,2,77.39,Shopee
2026-05-24,Slip-on Sandals,Footwear,35,34.62,Instagram
2026-05-24,Heeled Wedges,Footwear,16,67.8,Shopee
2026-05-24,Baju Melayu Set,Apparel,13,91.19,Shopee
2026-05-24,Printed Blouse,Apparel,43,31.6,Shopee
2026-05-25,Casual Kurung,Apparel,5,73.0,Shopee
2026-05-25,Silk Hijab,Apparel,39,35.86,TikTok Shop
2026-05-25,Silk Hijab,Apparel,3,34.51,Shopee
2026-05-25,Casual Kurung,Apparel,14,76.27,TikTok Shop
2026-05-25,Silk Hijab,Apparel,33,37.47,Shopee
2026-05-25,Casual Kurung,Apparel,37,74.09,Instagram
2026-05-25,Crossbody Bag,Accessories,21,68.68,Instagram
2026-05-25,Baju Melayu Set,Apparel,34,87.61,Instagram
2026-05-25,Batik Shirt,Apparel,4,55.28,Shopee
2026-05-25,Crossbody Bag,Accessories,12,70.63,Instagram
2026-05-25,Heeled Wedges,Footwear,32,65.73,TikTok Shop
2026-05-25,Canvas Sneakers,Footwear,43,48.41,Instagram
2026-05-25,Tote Bag,Accessories,45,29.58,Shopee
2026-05-25,Baju Melayu Set,Apparel,25,87.42,Shopee
2026-05-25,Tote Bag,Accessories,16,31.75,TikTok Shop
2026-05-25,Batik Shirt,Apparel,10,56.53,Instagram
2026-05-25,Silk Hijab,Apparel,27,37.34,TikTok Shop
2026-05-25,Tote Bag,Accessories,9,29.44,TikTok Shop
2026-05-25,Batik Shirt,Apparel,22,55.73,Shopee
2026-05-25,Slip-on Sandals,Footwear,6,35.18,Shopee
2026-05-26,Silk Hijab,Apparel,25,35.87,Shopee
2026-05-26,Crossbody Bag,Accessories,5,68.44,Shopee
2026-05-26,Crossbody Bag,Accessories,43,70.29,Instagram
2026-05-26,Slip-on Sandals,Footwear,22,34.02,Shopee
2026-05-26,Silk Hijab,Apparel,13,37.31,Shopee
2026-05-26,Printed Blouse,Apparel,31,34.07,Instagram
2026-05-26,Crossbody Bag,Accessories,14,69.48,Instagram
2026-05-26,Casual Kurung,Apparel,21,76.38,TikTok Shop
2026-05-26,Heeled Wedges,Footwear,35,68.74,TikTok Shop
2026-05-26,Batik Shirt,Apparel,24,55.06,Shopee
2026-05-26,Slip-on Sandals,Footwear,7,36.51,TikTok Shop
2026-05-26,Slip-on Sandals,Footwear,14,34.35,Shopee
2026-05-26,Heeled Wedges,Footwear,37,69.82,Shopee
2026-05-26,Baju Melayu Set,Apparel,17,89.27,Shopee
2026-05-26,Crossbody Bag,Accessories,27,68.98,TikTok Shop
2026-05-26,Casual Kurung,Apparel,15,74.4,Shopee
2026-05-26,Casual Kurung,Apparel,36,75.77,TikTok Shop
2026-05-26,Wireless Earbuds Pro,Electronics,17,90.32,Shopee
2026-05-26,Slip-on Sandals,Footwear,42,36.2,Instagram
2026-05-26,Slip-on Sandals,Footwear,23,33.35,Shopee
2026-05-26,Tote Bag,Accessories,12,32.08,TikTok Shop
2026-05-26,Tote Bag,Accessories,4,30.12,Instagram
2026-05-26,Printed Blouse,Apparel,4,33.32,Instagram
2026-05-26,Heeled Wedges,Footwear,41,66.66,Shopee
2026-05-26,Baju Melayu Set,Apparel,14,89.03,Shopee
2026-05-26,Canvas Sneakers,Footwear,40,49.69,Shopee
2026-05-27,Wireless Earbuds Pro,Electronics,2,86.53,TikTok Shop
2026-05-27,Tote Bag,Accessories,1,27.58,TikTok Shop
2026-05-27,Batik Shirt,Apparel,19,52.59,TikTok Shop
2026-05-27,Wireless Earbuds Pro,Electronics,12,87.04,TikTok Shop
2026-05-27,Printed Blouse,Apparel,10,30.7,TikTok Shop
2026-05-27,Crossbody Bag,Accessories,17,71.58,TikTok Shop
2026-05-27,Batik Shirt,Apparel,6,54.37,TikTok Shop
2026-05-27,Heeled Wedges,Footwear,37,66.72,TikTok Shop
2026-05-27,Casual Kurung,Apparel,44,76.64,Shopee
2026-05-27,Printed Blouse,Apparel,42,33.3,Instagram
2026-05-27,Printed Blouse,Apparel,25,31.39,TikTok Shop
2026-05-27,Slip-on Sandals,Footwear,41,32.55,Shopee
2026-05-27,Baju Melayu Set,Apparel,32,90.73,Shopee
2026-05-27,Wireless Earbuds Pro,Electronics,37,91.39,Shopee
2026-05-27,Printed Blouse,Apparel,3,30.65,TikTok Shop
2026-05-27,Crossbody Bag,Accessories,18,67.73,TikTok Shop
2026-05-27,Printed Blouse,Apparel,18,34.0,Instagram
2026-05-27,Crossbody Bag,Accessories,3,68.4,Instagram
2026-05-27,Canvas Sneakers,Footwear,14,49.44,Shopee
2026-05-27,Heeled Wedges,Footwear,20,66.31,Shopee
2026-05-27,Casual Kurung,Apparel,25,75.89,TikTok Shop
2026-05-27,Tote Bag,Accessories,25,31.28,Shopee
2026-05-27,Baju Melayu Set,Apparel,6,89.0,Instagram
2026-05-27,Canvas Sneakers,Footwear,7,48.69,Shopee
2026-05-27,Printed Blouse,Apparel,39,33.35,Shopee
2026-05-27,Crossbody Bag,Accessories,21,67.65,TikTok Shop
2026-05-27,Batik Shirt,Apparel,32,53.64,TikTok Shop
2026-05-27,Tote Bag,Accessories,28,28.43,TikTok Shop
2026-05-27,Crossbody Bag,Accessories,25,67.93,Instagram
2026-05-27,Crossbody Bag,Accessories,16,71.07,Shopee
2026-05-27,Printed Blouse,Apparel,10,31.4,Shopee
2026-05-27,Wireless Earbuds Pro,Electronics,25,88.08,Shopee
2026-05-27,Printed Blouse,Apparel,1,34.21,Shopee
2026-05-27,Slip-on Sandals,Footwear,18,33.01,Shopee
2026-05-27,Printed Blouse,Apparel,28,31.74,Shopee
2026-05-28,Printed Blouse,Apparel,6,31.27,Shopee
2026-05-28,Printed Blouse,Apparel,39,33.42,TikTok Shop
2026-05-28,Heeled Wedges,Footwear,19,67.57,Shopee
2026-05-28,Printed Blouse,Apparel,36,34.03,Instagram
2026-05-28,Casual Kurung,Apparel,34,73.35,TikTok Shop
2026-05-28,Heeled Wedges,Footwear,9,66.84,Shopee
2026-05-28,Batik Shirt,Apparel,10,52.82,TikTok Shop
2026-05-28,Heeled Wedges,Footwear,27,67.0,Shopee
2026-05-28,Printed Blouse,Apparel,17,34.22,Shopee
2026-05-28,Wireless Earbuds Pro,Electronics,39,89.58,TikTok Shop
2026-05-28,Slip-on Sandals,Footwear,9,34.02,Shopee
2026-05-28,Heeled Wedges,Footwear,40,67.4,Shopee
2026-05-28,Canvas Sneakers,Footwear,22,48.65,TikTok Shop
2026-05-28,Wireless Earbuds Pro,Electronics,9,88.0,TikTok Shop
2026-05-28,Crossbody Bag,Accessories,13,69.9,Instagram
2026-05-28,Baju Melayu Set,Apparel,21,87.96,TikTok Shop
2026-05-28,Wireless Earbuds Pro,Electronics,37,90.41,TikTok Shop
2026-05-28,Canvas Sneakers,Footwear,18,50.58,TikTok Shop
2026-05-28,Heeled Wedges,Footwear,8,70.16,Shopee
2026-05-28,Casual Kurung,Apparel,35,73.4,TikTok Shop
2026-05-28,Tote Bag,Accessories,30,32.21,Shopee
2026-05-28,Casual Kurung,Apparel,19,76.66,TikTok Shop
2026-05-28,Printed Blouse,Apparel,44,32.0,TikTok Shop
2026-05-28,Wireless Earbuds Pro,Electronics,16,87.76,Shopee
2026-05-28,Baju Melayu Set,Apparel,28,90.45,Instagram
2026-05-28,Printed Blouse,Apparel,39,31.9,TikTok Shop
2026-05-28,Heeled Wedges,Footwear,33,70.12,TikTok Shop
2026-05-28,Heeled Wedges,Footwear,3,69.45,TikTok Shop
2026-05-28,Canvas Sneakers,Footwear,35,49.47,Instagram
2026-05-28,Printed Blouse,Apparel,16,32.79,Shopee
2026-05-28,Canvas Sneakers,Footwear,42,49.56,Shopee
2026-05-28,Crossbody Bag,Accessories,44,70.73,Instagram
2026-05-28,Canvas Sneakers,Footwear,7,46.55,TikTok Shop
2026-05-29,Casual Kurung,Apparel,34,75.29,TikTok Shop
2026-05-29,Crossbody Bag,Accessories,29,69.37,Shopee
2026-05-29,Slip-on Sandals,Footwear,38,35.95,Instagram
2026-05-29,Baju Melayu Set,Apparel,2,88.91,Shopee
2026-05-29,Batik Shirt,Apparel,6,53.08,TikTok Shop
2026-05-29,Baju Melayu Set,Apparel,20,88.22,Shopee
2026-05-29,Casual Kurung,Apparel,31,74.24,TikTok Shop
2026-05-29,Printed Blouse,Apparel,45,31.76,TikTok Shop
2026-05-29,Printed Blouse,Apparel,3,33.55,Shopee
2026-05-29,Printed Blouse,Apparel,22,32.74,Shopee
2026-05-29,Wireless Earbuds Pro,Electronics,16,89.08,Shopee
2026-05-29,Tote Bag,Accessories,22,30.3,Shopee
2026-05-29,Slip-on Sandals,Footwear,26,35.65,Shopee
2026-05-29,Baju Melayu Set,Apparel,43,88.66,Instagram
2026-05-29,Silk Hijab,Apparel,40,36.92,Instagram
2026-05-29,Slip-on Sandals,Footwear,28,34.44,TikTok Shop
2026-05-29,Casual Kurung,Apparel,18,76.26,Shopee
2026-05-29,Printed Blouse,Apparel,7,33.5,TikTok Shop
2026-05-29,Tote Bag,Accessories,24,29.13,Shopee
2026-05-29,Slip-on Sandals,Footwear,17,35.85,Shopee
2026-05-29,Slip-on Sandals,Footwear,41,34.07,TikTok Shop
2026-05-29,Heeled Wedges,Footwear,26,68.44,TikTok Shop
2026-05-29,Canvas Sneakers,Footwear,30,49.59,Shopee
2026-05-29,Wireless Earbuds Pro,Electronics,20,91.09,Instagram
2026-05-29,Crossbody Bag,Accessories,44,68.17,Shopee
2026-05-29,Printed Blouse,Apparel,20,30.08,Shopee
2026-05-29,Canvas Sneakers,Footwear,10,49.05,Instagram
2026-05-29,Heeled Wedges,Footwear,9,68.37,TikTok Shop
2026-05-30,Baju Melayu Set,Apparel,41,89.19,TikTok Shop
2026-05-30,Wireless Earbuds Pro,Electronics,36,87.33,Shopee
2026-05-30,Batik Shirt,Apparel,12,54.07,Shopee
2026-05-30,Slip-on Sandals,Footwear,4,36.83,TikTok Shop
2026-05-30,Silk Hijab,Apparel,9,33.48,TikTok Shop
2026-05-30,Heeled Wedges,Footwear,33,68.77,TikTok Shop
2026-05-30,Heeled Wedges,Footwear,32,67.58,Instagram
2026-05-30,Slip-on Sandals,Footwear,11,32.91,TikTok Shop
2026-05-30,Silk Hijab,Apparel,19,32.66,Shopee
2026-05-30,Casual Kurung,Apparel,19,73.34,TikTok Shop
2026-05-30,Slip-on Sandals,Footwear,32,35.25,TikTok Shop
2026-05-30,Printed Blouse,Apparel,8,30.84,TikTok Shop
2026-05-30,Tote Bag,Accessories,35,31.61,Shopee
2026-05-30,Silk Hijab,Apparel,29,35.23,Instagram
2026-05-30,Heeled Wedges,Footwear,42,69.26,Shopee
2026-05-30,Batik Shirt,Apparel,29,53.81,Shopee
2026-05-30,Printed Blouse,Apparel,8,33.38,TikTok Shop
2026-05-30,Casual Kurung,Apparel,38,75.95,Shopee
2026-05-30,Crossbody Bag,Accessories,28,68.33,Instagram
2026-05-30,Baju Melayu Set,Apparel,14,90.53,Shopee
2026-05-30,Crossbody Bag,Accessories,35,68.91,Shopee
2026-05-30,Tote Bag,Accessories,21,32.4,Shopee
2026-05-30,Batik Shirt,Apparel,37,53.84,Shopee
2026-05-30,Tote Bag,Accessories,7,28.18,Instagram
2026-05-30,Heeled Wedges,Footwear,18,69.84,Shopee
2026-05-30,Baju Melayu Set,Apparel,9,87.75,Instagram
2026-05-30,Canvas Sneakers,Footwear,44,48.46,Shopee
2026-05-30,Baju Melayu Set,Apparel,41,87.84,TikTok Shop
2026-05-30,Heeled Wedges,Footwear,29,65.88,TikTok Shop
2026-05-30,Printed Blouse,Apparel,33,33.25,TikTok Shop
2026-05-30,Canvas Sneakers,Footwear,32,48.14,TikTok Shop
2026-05-30,Silk Hijab,Apparel,6,36.15,Instagram
2026-05-30,Slip-on Sandals,Footwear,43,35.99,Instagram
2026-05-31,Tote Bag,Accessories,14,32.34,TikTok Shop
2026-05-31,Casual Kurung,Apparel,18,74.11,TikTok Shop
2026-05-31,Batik Shirt,Apparel,36,55.39,Shopee
2026-05-31,Crossbody Bag,Accessories,22,71.97,TikTok Shop
2026-05-31,Silk Hijab,Apparel,7,35.63,Shopee
2026-05-31,Slip-on Sandals,Footwear,8,37.15,Shopee
2026-05-31,Baju Melayu Set,Apparel,30,86.5,TikTok Shop
2026-05-31,Heeled Wedges,Footwear,45,70.05,Shopee
2026-05-31,Wireless Earbuds Pro,Electronics,11,90.87,Shopee
2026-05-31,Batik Shirt,Apparel,42,54.3,Shopee
2026-05-31,Printed Blouse,Apparel,43,34.02,Shopee
2026-05-31,Baju Melayu Set,Apparel,26,89.63,Shopee
2026-05-31,Casual Kurung,Apparel,42,72.96,TikTok Shop
2026-05-31,Printed Blouse,Apparel,14,31.88,Shopee
2026-05-31,Baju Melayu Set,Apparel,15,89.1,TikTok Shop
2026-05-31,Slip-on Sandals,Footwear,1,35.98,Shopee
2026-05-31,Printed Blouse,Apparel,45,30.16,TikTok Shop
2026-05-31,Printed Blouse,Apparel,25,29.95,Shopee
2026-05-31,Printed Blouse,Apparel,21,31.34,Shopee
2026-05-31,Batik Shirt,Apparel,25,56.37,Shopee
2026-05-31,Baju Melayu Set,Apparel,44,87.21,Instagram
2026-05-31,Tote Bag,Accessories,1,30.55,TikTok Shop
2026-06-01,Slip-on Sandals,Footwear,14,35.64,Shopee
2026-06-01,Baju Melayu Set,Apparel,40,89.93,TikTok Shop
2026-06-01,Casual Kurung,Apparel,7,73.2,Shopee
2026-06-01,Printed Blouse,Apparel,25,31.26,TikTok Shop
2026-06-01,Heeled Wedges,Footwear,9,66.74,Shopee
2026-06-01,Wireless Earbuds Pro,Electronics,16,89.27,Shopee
2026-06-01,Crossbody Bag,Accessories,39,68.92,Instagram
2026-06-01,Silk Hijab,Apparel,20,33.53,Instagram
2026-06-01,Crossbody Bag,Accessories,13,71.24,TikTok Shop
2026-06-01,Batik Shirt,Apparel,4,56.42,Instagram
2026-06-01,Casual Kurung,Apparel,25,73.06,TikTok Shop
