Date,Product Name,Category,Quantity,Price,Platform
2025-08-04,Heeled Wedges,Footwear,32,66.01,Shopee
2025-08-04,Tote Bag,Accessories,10,33.24,Shopee
2025-08-04,Heeled Wedges,Footwear,25,70.67,TikTok Shop
2025-08-04,Printed Blouse,Apparel,18,34.04,Shopee
2025-08-04,Crossbody Bag,Accessories,8,68.85,Shopee
2025-08-04,Casual Kurung,Apparel,40,71.0,Instagram
2025-08-04,Silk Hijab,Apparel,12,30.26,Shopee
2025-08-04,Batik Shirt,Apparel,17,57.41,Shopee
2025-08-05,Slip-on Sandals,Footwear,14,36.62,Instagram
2025-08-05,Crossbody Bag,Accessories,21,65.39,Instagram
2025-08-05,Silk Hijab,Apparel,36,26.25,TikTok Shop
2025-08-05,Casual Kurung,Apparel,37,67.22,Shopee
2025-08-05,Batik Shirt,Apparel,20,59.09,Shopee
2025-08-05,Heeled Wedges,Footwear,45,57.12,Shopee
2025-08-05,Slip-on Sandals,Footwear,26,39.13,Shopee
2025-08-05,Batik Shirt,Apparel,21,62.32,TikTok Shop
2025-08-05,Tote Bag,Accessories,15,34.88,TikTok Shop
2025-08-05,Casual Kurung,Apparel,21,86.07,Shopee
2025-08-05,Slip-on Sandals,Footwear,19,33.07,Shopee
2025-08-05,Crossbody Bag,Accessories,56,59.81,TikTok Shop
2025-08-05,Printed Blouse,Apparel,19,36.48,TikTok Shop
2025-08-05,Canvas Sneakers,Footwear,19,56.17,Shopee
2025-08-05,Casual Kurung,Apparel,2,69.41,Shopee
2025-08-06,Batik Shirt,Apparel,18,58.76,Instagram
2025-08-06,Casual Kurung,Apparel,22,67.71,TikTok Shop
2025-08-06,Casual Kurung,Apparel,45,75.94,TikTok Shop
2025-08-06,Canvas Sneakers,Footwear,16,50.56,Shopee
2025-08-06,Canvas Sneakers,Footwear,8,51.97,TikTok Shop
2025-08-06,Batik Shirt,Apparel,27,62.57,Shopee
2025-08-06,Printed Blouse,Apparel,11,38.55,Shopee
2025-08-06,Heeled Wedges,Footwear,25,65.93,Shopee
2025-08-07,Printed Blouse,Apparel,19,34.37,Shopee
2025-08-07,Casual Kurung,Apparel,21,80.56,Shopee
2025-08-07,Heeled Wedges,Footwear,19,60.78,Shopee
2025-08-07,Canvas Sneakers,Footwear,8,44.63,Shopee
2025-08-07,Printed Blouse,Apparel,15,31.13,TikTok Shop
2025-08-07,Canvas Sneakers,Footwear,35,52.37,TikTok Shop
2025-08-07,Canvas Sneakers,Footwear,10,43.55,TikTok Shop
2025-08-07,Canvas Sneakers,Footwear,6,57.25,Shopee
2025-08-07,Tote Bag,Accessories,8,34.19,Shopee
2025-08-07,Printed Blouse,Apparel,18,38.37,Instagram
2025-08-07,Casual Kurung,Apparel,19,72.8,TikTok Shop
2025-08-07,Heeled Wedges,Footwear,43,58.85,TikTok Shop
2025-08-07,Casual Kurung,Apparel,31,77.11,TikTok Shop
2025-08-07,Tote Bag,Accessories,37,30.65,Shopee
2025-08-07,Baju Melayu Set,Apparel,38,84.4,Shopee
2025-08-07,Tote Bag,Accessories,42,33.69,TikTok Shop
2025-08-07,Baju Melayu Set,Apparel,35,79.54,Shopee
2025-08-08,Heeled Wedges,Footwear,25,55.62,Shopee
2025-08-08,Baju Melayu Set,Apparel,35,99.04,Shopee
2025-08-08,Baju Melayu Set,Apparel,38,81.44,Shopee
2025-08-08,Heeled Wedges,Footwear,40,59.34,Shopee
2025-08-08,Batik Shirt,Apparel,17,60.44,Instagram
2025-08-08,Crossbody Bag,Accessories,23,75.76,Shopee
2025-08-08,Printed Blouse,Apparel,27,34.32,Shopee
2025-08-08,Slip-on Sandals,Footwear,6,30.21,TikTok Shop
2025-08-08,Slip-on Sandals,Footwear,40,29.93,Shopee
2025-08-08,Silk Hijab,Apparel,12,26.5,Shopee
2025-08-08,Batik Shirt,Apparel,33,56.49,TikTok Shop
2025-08-09,Casual Kurung,Apparel,31,80.55,Instagram
2025-08-09,Heeled Wedges,Footwear,25,72.73,Shopee
2025-08-09,Crossbody Bag,Accessories,30,74.84,Shopee
2025-08-09,Batik Shirt,Apparel,29,53.26,Shopee
2025-08-09,Tote Bag,Accessories,39,35.14,TikTok Shop
2025-08-09,Tote Bag,Accessories,53,30.69,TikTok Shop
2025-08-09,Baju Melayu Set,Apparel,21,84.45,Shopee
2025-08-09,Canvas Sneakers,Footwear,9,51.42,TikTok Shop
2025-08-09,Casual Kurung,Apparel,29,65.16,Shopee
2025-08-09,Printed Blouse,Apparel,28,40.21,Shopee
2025-08-09,Silk Hijab,Apparel,34,30.32,Instagram
2025-08-10,Silk Hijab,Apparel,25,31.45,TikTok Shop
2025-08-10,Slip-on Sandals,Footwear,63,31.46,TikTok Shop
2025-08-10,Tote Bag,Accessories,37,29.49,Shopee
2025-08-10,Slip-on Sandals,Footwear,22,34.52,TikTok Shop
2025-08-10,Silk Hijab,Apparel,10,30.86,Shopee
2025-08-10,Casual Kurung,Apparel,19,68.71,TikTok Shop
2025-08-10,Batik Shirt,Apparel,7,62.23,Shopee
2025-08-10,Crossbody Bag,Accessories,33,62.6,TikTok Shop
2025-08-10,Printed Blouse,Apparel,54,36.21,TikTok Shop
2025-08-10,Crossbody Bag,Accessories,35,71.7,Shopee
2025-08-10,Tote Bag,Accessories,36,36.03,TikTok Shop
2025-08-10,Slip-on Sandals,Footwear,30,33.85,TikTok Shop
2025-08-10,Heeled Wedges,Footwear,47,62.48,Shopee
2025-08-10,Silk Hijab,Apparel,13,31.73,Instagram
2025-08-10,Crossbody Bag,Accessories,32,68.56,Shopee
2025-08-10,Batik Shirt,Apparel,15,62.44,Shopee
2025-08-10,Tote Bag,Accessories,20,33.98,TikTok Shop
2025-08-11,Slip-on Sandals,Footwear,8,31.63,Shopee
2025-08-11,Tote Bag,Accessories,26,36.65,Shopee
2025-08-11,Tote Bag,Accessories,19,32.1,Shopee
2025-08-11,Batik Shirt,Apparel,16,57.27,Instagram
2025-08-11,Crossbody Bag,Accessories,15,67.77,TikTok Shop
2025-08-11,Heeled Wedges,Footwear,13,69.4,Shopee
2025-08-11,Baju Melayu Set,Apparel,34,96.11,TikTok Shop
2025-08-11,Silk Hijab,Apparel,12,27.64,Shopee
2025-08-11,Silk Hijab,Apparel,26,28.83,Shopee
2025-08-11,Printed Blouse,Apparel,30,33.2,Shopee
2025-08-11,Slip-on Sandals,Footwear,15,37.96,Instagram
2025-08-11,Printed Blouse,Apparel,26,37.32,Shopee
2025-08-11,Crossbody Bag,Accessories,12,77.29,TikTok Shop
2025-08-11,Silk Hijab,Apparel,1,33.49,Shopee
2025-08-11,Baju Melayu Set,Apparel,19,81.7,TikTok Shop
2025-08-11,Tote Bag,Accessories,22,30.06,Shopee
2025-08-11,Printed Blouse,Apparel,7,34.88,Shopee
2025-08-12,Crossbody Bag,Accessories,32,65.26,TikTok Shop
2025-08-12,Crossbody Bag,Accessories,19,75.47,TikTok Shop
2025-08-12,Casual Kurung,Apparel,8,80.12,Shopee
2025-08-12,Heeled Wedges,Footwear,24,57.41,Instagram
2025-08-12,Crossbody Bag,Accessories,22,67.34,Shopee
2025-08-12,Heeled Wedges,Footwear,21,62.36,TikTok Shop
2025-08-12,Casual Kurung,Apparel,14,65.27,TikTok Shop
2025-08-12,Slip-on Sandals,Footwear,30,30.23,Instagram
2025-08-12,Tote Bag,Accessories,19,34.59,TikTok Shop
2025-08-12,Heeled Wedges,Footwear,39,66.42,TikTok Shop
2025-08-12,Printed Blouse,Apparel,32,37.97,TikTok Shop
2025-08-12,Printed Blouse,Apparel,8,33.09,Shopee
2025-08-13,Crossbody Bag,Accessories,41,68.31,TikTok Shop
2025-08-13,Batik Shirt,Apparel,34,55.65,Shopee
2025-08-13,Slip-on Sandals,Footwear,11,36.96,TikTok Shop
2025-08-13,Slip-on Sandals,Footwear,16,32.17,TikTok Shop
2025-08-13,Baju Melayu Set,Apparel,12,100.41,Shopee
2025-08-13,Casual Kurung,Apparel,38,64.63,Shopee
2025-08-13,Heeled Wedges,Footwear,27,63.13,Shopee
2025-08-13,Baju Melayu Set,Apparel,17,88.26,TikTok Shop
2025-08-13,Crossbody Bag,Accessories,12,75.6,Shopee
2025-08-13,Baju Melayu Set,Apparel,7,82.17,TikTok Shop
2025-08-13,Silk Hijab,Apparel,9,31.76,Shopee
2025-08-14,Batik Shirt,Apparel,9,61.15,TikTok Shop
2025-08-14,Crossbody Bag,Accessories,54,64.73,TikTok Shop
2025-08-14,Baju Melayu Set,Apparel,13,100.06,Shopee
2025-08-14,Batik Shirt,Apparel,30,50.72,Shopee
2025-08-14,Batik Shirt,Apparel,13,60.1,Shopee
2025-08-14,Casual Kurung,Apparel,38,70.44,Shopee
2025-08-14,Tote Bag,Accessories,23,32.03,TikTok Shop
2025-08-14,Silk Hijab,Apparel,12,29.02,Instagram
2025-08-14,Crossbody Bag,Accessories,25,78.19,Shopee
2025-08-14,Casual Kurung,Apparel,24,85.28,TikTok Shop
2025-08-14,Batik Shirt,Apparel,37,48.97,TikTok Shop
2025-08-14,Casual Kurung,Apparel,7,85.99,Shopee
2025-08-15,Printed Blouse,Apparel,16,39.55,TikTok Shop
2025-08-15,Tote Bag,Accessories,11,30.62,TikTok Shop
2025-08-15,Slip-on Sandals,Footwear,53,31.74,TikTok Shop
2025-08-15,Canvas Sneakers,Footwear,4,46.63,TikTok Shop
2025-08-15,Silk Hijab,Apparel,10,29.09,Shopee
2025-08-15,Heeled Wedges,Footwear,9,56.0,TikTok Shop
2025-08-15,Baju Melayu Set,Apparel,25,98.49,Shopee
2025-08-15,Casual Kurung,Apparel,19,84.84,Shopee
2025-08-15,Slip-on Sandals,Footwear,6,34.23,Shopee
2025-08-15,Batik Shirt,Apparel,18,60.5,Shopee
2025-08-15,Tote Bag,Accessories,30,33.28,TikTok Shop
2025-08-15,Crossbody Bag,Accessories,19,66.66,Shopee
2025-08-15,Tote Bag,Accessories,19,34.86,Shopee
2025-08-16,Baju Melayu Set,Apparel,20,97.22,Shopee
2025-08-16,Crossbody Bag,Accessories,34,69.63,Shopee
2025-08-16,Casual Kurung,Apparel,18,75.78,Instagram
2025-08-16,Printed Blouse,Apparel,15,40.2,Shopee
2025-08-16,Printed Blouse,Apparel,24,37.16,Shopee
2025-08-16,Slip-on Sandals,Footwear,5,39.45,TikTok Shop
2025-08-16,Tote Bag,Accessories,18,32.19,TikTok Shop
2025-08-16,Printed Blouse,Apparel,30,31.23,Shopee
2025-08-16,Printed Blouse,Apparel,26,38.51,Shopee
2025-08-16,Baju Melayu Set,Apparel,20,102.68,Instagram
2025-08-16,Silk Hijab,Apparel,23,28.5,Shopee
2025-08-16,Casual Kurung,Apparel,58,68.98,TikTok Shop
2025-08-16,Baju Melayu Set,Apparel,51,89.02,TikTok Shop
2025-08-17,Tote Bag,Accessories,10,27.52,Shopee
2025-08-17,Silk Hijab,Apparel,51,30.63,TikTok Shop
2025-08-17,Heeled Wedges,Footwear,4,65.26,Shopee
2025-08-17,Baju Melayu Set,Apparel,40,81.49,TikTok Shop
2025-08-17,Batik Shirt,Apparel,34,58.77,Instagram
2025-08-17,Tote Bag,Accessories,49,31.46,Shopee
2025-08-17,Canvas Sneakers,Footwear,34,44.88,Shopee
2025-08-17,Tote Bag,Accessories,27,34.26,Shopee
2025-08-17,Baju Melayu Set,Apparel,11,95.37,Shopee
2025-08-17,Heeled Wedges,Footwear,42,57.98,Shopee
2025-08-17,Casual Kurung,Apparel,17,83.09,Shopee
2025-08-17,Printed Blouse,Apparel,33,36.3,TikTok Shop
2025-08-17,Slip-on Sandals,Footwear,22,36.47,Shopee
2025-08-18,Printed Blouse,Apparel,14,36.68,TikTok Shop
2025-08-18,Canvas Sneakers,Footwear,51,42.9,TikTok Shop
2025-08-18,Tote Bag,Accessories,17,27.92,Instagram
2025-08-18,Tote Bag,Accessories,34,32.86,Shopee
2025-08-18,Silk Hijab,Apparel,32,30.77,TikTok Shop
2025-08-18,Slip-on Sandals,Footwear,36,34.8,Shopee
2025-08-18,Heeled Wedges,Footwear,14,64.53,TikTok Shop
2025-08-18,Printed Blouse,Apparel,11,31.95,Shopee
2025-08-18,Casual Kurung,Apparel,26,85.78,Shopee
2025-08-18,Silk Hijab,Apparel,38,30.0,TikTok Shop
2025-08-18,Casual Kurung,Apparel,30,84.88,Shopee
2025-08-19,Tote Bag,Accessories,23,33.02,Shopee
2025-08-19,Printed Blouse,Apparel,10,38.48,Shopee
2025-08-19,Baju Melayu Set,Apparel,41,84.24,Shopee
2025-08-19,Slip-on Sandals,Footwear,28,36.23,Shopee
2025-08-19,Casual Kurung,Apparel,9,73.31,Shopee
2025-08-19,Casual Kurung,Apparel,23,78.41,Shopee
2025-08-19,Tote Bag,Accessories,16,30.35,Shopee
2025-08-19,Baju Melayu Set,Apparel,31,86.48,Shopee
2025-08-19,Crossbody Bag,Accessories,41,71.83,Shopee
2025-08-19,Baju Melayu Set,Apparel,11,95.41,TikTok Shop
2025-08-19,Canvas Sneakers,Footwear,25,53.61,Shopee
2025-08-19,Casual Kurung,Apparel,13,85.16,TikTok Shop
2025-08-19,Silk Hijab,Apparel,27,28.78,Instagram
2025-08-19,Batik Shirt,Apparel,24,56.45,TikTok Shop
2025-08-19,Casual Kurung,Apparel,40,66.88,Shopee
2025-08-20,Slip-on Sandals,Footwear,20,38.45,Shopee
2025-08-20,Silk Hijab,Apparel,52,28.88,TikTok Shop
2025-08-20,Silk Hijab,Apparel,22,27.47,Shopee
2025-08-20,Heeled Wedges,Footwear,18,71.46,Instagram
2025-08-20,Silk Hijab,Apparel,14,33.74,Shopee
2025-08-20,Tote Bag,Accessories,6,31.15,Instagram
2025-08-20,Casual Kurung,Apparel,22,77.7,TikTok Shop
2025-08-20,Heeled Wedges,Footwear,13,56.43,TikTok Shop
2025-08-21,Silk Hijab,Apparel,5,26.98,Instagram
2025-08-21,Batik Shirt,Apparel,6,62.15,TikTok Shop
2025-08-21,Batik Shirt,Apparel,38,56.55,Shopee
2025-08-21,Printed Blouse,Apparel,11,32.69,Instagram
2025-08-21,Heeled Wedges,Footwear,32,57.45,TikTok Shop
2025-08-21,Slip-on Sandals,Footwear,20,38.23,Shopee
2025-08-21,Casual Kurung,Apparel,20,74.79,Shopee
2025-08-21,Printed Blouse,Apparel,13,35.48,Shopee
2025-08-21,Heeled Wedges,Footwear,41,66.03,Shopee
2025-08-21,Casual Kurung,Apparel,7,64.57,Shopee
2025-08-21,Silk Hijab,Apparel,25,27.27,Instagram
2025-08-21,Printed Blouse,Apparel,11,30.61,Shopee
2025-08-21,Tote Bag,Accessories,17,32.92,TikTok Shop
2025-08-21,Printed Blouse,Apparel,12,37.68,Instagram
2025-08-21,Tote Bag,Accessories,38,29.64,Shopee
2025-08-22,Canvas Sneakers,Footwear,9,55.51,Shopee
2025-08-22,Casual Kurung,Apparel,21,66.03,Instagram
2025-08-22,Canvas Sneakers,Footwear,27,45.17,Instagram
2025-08-22,Canvas Sneakers,Footwear,35,53.62,TikTok Shop
2025-08-22,Heeled Wedges,Footwear,26,56.44,Instagram
2025-08-22,Printed Blouse,Apparel,15,35.67,Shopee
2025-08-22,Silk Hijab,Apparel,8,34.11,Shopee
2025-08-22,Tote Bag,Accessories,19,28.34,TikTok Shop
2025-08-22,Tote Bag,Accessories,13,29.72,Shopee
2025-08-22,Printed Blouse,Apparel,4,38.85,Shopee
2025-08-22,Baju Melayu Set,Apparel,34,98.85,Shopee
2025-08-23,Silk Hijab,Apparel,14,29.31,TikTok Shop
2025-08-23,Slip-on Sandals,Footwear,68,30.38,TikTok Shop
2025-08-23,Casual Kurung,Apparel,18,80.31,Instagram
2025-08-23,Casual Kurung,Apparel,16,66.9,Shopee
2025-08-23,Tote Bag,Accessories,29,34.06,Shopee
2025-08-23,Printed Blouse,Apparel,33,38.0,Shopee
2025-08-23,Slip-on Sandals,Footwear,16,38.08,TikTok Shop
2025-08-23,Canvas Sneakers,Footwear,45,49.31,TikTok Shop
2025-08-23,Baju Melayu Set,Apparel,41,98.95,Shopee
2025-08-23,Batik Shirt,Apparel,15,50.38,Shopee
2025-08-23,Silk Hijab,Apparel,57,26.74,TikTok Shop
2025-08-23,Heeled Wedges,Footwear,28,60.6,Shopee
2025-08-23,Batik Shirt,Apparel,60,49.54,TikTok Shop
2025-08-23,Slip-on Sandals,Footwear,43,33.49,Shopee
2025-08-23,Batik Shirt,Apparel,15,58.42,TikTok Shop
2025-08-23,Tote Bag,Accessories,27,35.34,TikTok Shop
2025-08-23,Crossbody Bag,Accessories,12,76.43,TikTok Shop
2025-08-23,Crossbody Bag,Accessories,39,72.99,Instagram
2025-08-23,Casual Kurung,Apparel,24,79.24,Shopee
2025-08-23,Crossbody Bag,Accessories,39,74.63,TikTok Shop
2025-08-23,Silk Hijab,Apparel,61,25.66,Shopee
2025-08-23,Batik Shirt,Apparel,35,58.14,Shopee
2025-08-23,Crossbody Bag,Accessories,14,73.4,TikTok Shop
2025-08-23,Casual Kurung,Apparel,48,65.36,Shopee
2025-08-24,Heeled Wedges,Footwear,22,62.17,TikTok Shop
2025-08-24,Crossbody Bag,Accessories,44,60.93,Instagram
2025-08-24,Baju Melayu Set,Apparel,34,95.22,Instagram
2025-08-24,Canvas Sneakers,Footwear,23,55.45,Instagram
2025-08-24,Printed Blouse,Apparel,27,36.57,Shopee
2025-08-24,Canvas Sneakers,Footwear,30,44.71,Shopee
2025-08-24,Batik Shirt,Apparel,6,52.64,TikTok Shop
2025-08-24,Printed Blouse,Apparel,32,39.63,Shopee
2025-08-24,Printed Blouse,Apparel,55,34.69,TikTok Shop
2025-08-24,Silk Hijab,Apparel,33,27.65,Shopee
2025-08-24,Slip-on Sandals,Footwear,14,38.2,Shopee
2025-08-24,Silk Hijab,Apparel,31,30.8,Shopee
2025-08-24,Printed Blouse,Apparel,11,37.85,Shopee
2025-08-24,Casual Kurung,Apparel,17,65.62,Instagram
2025-08-24,Heeled Wedges,Footwear,31,63.53,TikTok Shop
2025-08-24,Casual Kurung,Apparel,43,70.07,Shopee
2025-08-25,Silk Hijab,Apparel,30,32.05,Instagram
2025-08-25,Silk Hijab,Apparel,47,27.85,TikTok Shop
2025-08-25,Crossbody Bag,Accessories,25,71.22,TikTok Shop
2025-08-25,Casual Kurung,Apparel,55,65.78,TikTok Shop
2025-08-25,Casual Kurung,Apparel,10,65.32,Shopee
2025-08-25,Baju Melayu Set,Apparel,48,87.43,TikTok Shop
2025-08-25,Baju Melayu Set,Apparel,17,94.88,Shopee
2025-08-25,Silk Hijab,Apparel,31,31.95,Shopee
2025-08-25,Printed Blouse,Apparel,5,39.13,Instagram
2025-08-25,Heeled Wedges,Footwear,37,65.18,Shopee
2025-08-25,Slip-on Sandals,Footwear,11,37.64,Instagram
2025-08-26,Printed Blouse,Apparel,35,34.16,TikTok Shop
2025-08-26,Baju Melayu Set,Apparel,22,102.04,TikTok Shop
2025-08-26,Slip-on Sandals,Footwear,8,37.99,Shopee
2025-08-26,Crossbody Bag,Accessories,26,67.5,TikTok Shop
2025-08-26,Printed Blouse,Apparel,19,38.99,TikTok Shop
2025-08-26,Batik Shirt,Apparel,28,51.71,Instagram
2025-08-26,Silk Hijab,Apparel,27,29.08,TikTok Shop
2025-08-26,Tote Bag,Accessories,11,32.03,Shopee
2025-08-26,Baju Melayu Set,Apparel,22,100.28,TikTok Shop
2025-08-26,Crossbody Bag,Accessories,34,68.62,Shopee
2025-08-26,Crossbody Bag,Accessories,34,61.73,Instagram
2025-08-26,Batik Shirt,Apparel,5,58.4,Shopee
2025-08-27,Batik Shirt,Apparel,14,48.02,Instagram
2025-08-27,Crossbody Bag,Accessories,8,78.29,Shopee
2025-08-27,Batik Shirt,Apparel,7,60.05,Shopee
2025-08-27,Casual Kurung,Apparel,3,78.46,Shopee
2025-08-27,Canvas Sneakers,Footwear,52,44.32,Shopee
2025-08-27,Printed Blouse,Apparel,34,35.04,Shopee
2025-08-27,Casual Kurung,Apparel,13,79.9,TikTok Shop
2025-08-27,Casual Kurung,Apparel,22,72.24,Shopee
2025-08-27,Canvas Sneakers,Footwear,22,53.85,Instagram
2025-08-27,Printed Blouse,Apparel,44,33.2,Shopee
2025-08-27,Crossbody Bag,Accessories,7,69.52,Shopee
2025-08-27,Tote Bag,Accessories,50,28.97,TikTok Shop
2025-08-27,Batik Shirt,Apparel,27,55.35,TikTok Shop
2025-08-27,Canvas Sneakers,Footwear,10,54.96,Shopee
2025-08-27,Crossbody Bag,Accessories,49,60.55,Shopee
2025-08-27,Printed Blouse,Apparel,10,38.75,TikTok Shop
2025-08-27,Batik Shirt,Apparel,6,53.65,Shopee
2025-08-27,Tote Bag,Accessories,11,34.51,Shopee
2025-08-27,Casual Kurung,Apparel,6,84.52,Shopee
2025-08-28,Heeled Wedges,Footwear,24,72.21,Shopee
2025-08-28,Silk Hijab,Apparel,27,25.74,Shopee
2025-08-28,Printed Blouse,Apparel,6,39.99,Shopee
2025-08-28,Casual Kurung,Apparel,25,66.46,Instagram
2025-08-28,Heeled Wedges,Footwear,20,56.12,Shopee
2025-08-28,Canvas Sneakers,Footwear,44,50.86,TikTok Shop
2025-08-28,Slip-on Sandals,Footwear,24,36.69,Instagram
2025-08-28,Casual Kurung,Apparel,6,75.16,Shopee
2025-08-28,Crossbody Bag,Accessories,18,80.35,Shopee
2025-08-28,Heeled Wedges,Footwear,8,66.16,Shopee
2025-08-28,Printed Blouse,Apparel,36,38.55,TikTok Shop
2025-08-28,Slip-on Sandals,Footwear,45,31.66,TikTok Shop
2025-08-28,Heeled Wedges,Footwear,13,67.04,Instagram
2025-08-29,Slip-on Sandals,Footwear,25,31.38,Shopee
2025-08-29,Crossbody Bag,Accessories,21,69.77,Shopee
2025-08-29,Canvas Sneakers,Footwear,34,50.18,TikTok Shop
2025-08-29,Tote Bag,Accessories,29,29.64,TikTok Shop
2025-08-29,Silk Hijab,Apparel,58,25.65,Shopee
2025-08-29,Casual Kurung,Apparel,13,73.27,TikTok Shop
2025-08-29,Slip-on Sandals,Footwear,39,36.63,TikTok Shop
2025-08-30,Crossbody Bag,Accessories,35,68.17,Instagram
2025-08-30,Silk Hijab,Apparel,49,28.73,Shopee
2025-08-30,Baju Melayu Set,Apparel,23,79.35,Instagram
2025-08-30,Casual Kurung,Apparel,11,84.66,Instagram
2025-08-30,Silk Hijab,Apparel,18,28.08,TikTok Shop
2025-08-30,Crossbody Bag,Accessories,18,64.6,Instagram
2025-08-30,Baju Melayu Set,Apparel,22,87.82,Instagram
2025-08-30,Crossbody Bag,Accessories,13,80.0,Shopee
2025-08-30,Printed Blouse,Apparel,8,37.65,Shopee
2025-08-30,Batik Shirt,Apparel,11,59.11,Instagram
2025-08-30,Heeled Wedges,Footwear,45,69.4,TikTok Shop
2025-08-30,Casual Kurung,Apparel,23,71.28,Shopee
2025-08-30,Crossbody Bag,Accessories,78,60.45,TikTok Shop
2025-08-30,Casual Kurung,Apparel,31,74.47,Shopee
2025-08-30,Printed Blouse,Apparel,49,35.43,Shopee
2025-08-31,Heeled Wedges,Footwear,34,60.67,Instagram
2025-08-31,Silk Hijab,Apparel,5,30.24,TikTok Shop
2025-08-31,Baju Melayu Set,Apparel,10,76.54,TikTok Shop
2025-08-31,Canvas Sneakers,Footwear,42,46.68,TikTok Shop
2025-08-31,Silk Hijab,Apparel,22,27.59,TikTok Shop
2025-08-31,Batik Shirt,Apparel,76,48.14,TikTok Shop
2025-08-31,Canvas Sneakers,Footwear,34,56.32,Shopee
2025-08-31,Slip-on Sandals,Footwear,9,39.32,Instagram
2025-08-31,Heeled Wedges,Footwear,42,67.94,Shopee
2025-08-31,Heeled Wedges,Footwear,33,69.55,Shopee
2025-09-01,Casual Kurung,Apparel,27,84.15,Shopee
2025-09-01,Heeled Wedges,Footwear,19,59.07,TikTok Shop
2025-09-01,Crossbody Bag,Accessories,25,80.01,Shopee
2025-09-01,Baju Melayu Set,Apparel,14,80.4,Instagram
2025-09-01,Silk Hijab,Apparel,15,34.49,Shopee
2025-09-01,Canvas Sneakers,Footwear,5,56.8,TikTok Shop
2025-09-01,Slip-on Sandals,Footwear,5,35.02,Shopee
2025-09-01,Printed Blouse,Apparel,17,36.75,TikTok Shop
2025-09-01,Slip-on Sandals,Footwear,32,36.2,Instagram
2025-09-01,Tote Bag,Accessories,45,32.86,TikTok Shop
2025-09-01,Batik Shirt,Apparel,14,60.61,TikTok Shop
2025-09-01,Printed Blouse,Apparel,34,29.92,Shopee
2025-09-01,Crossbody Bag,Accessories,19,78.53,Shopee
2025-09-01,Tote Bag,Accessories,8,30.43,Instagram
2025-09-02,Slip-on Sandals,Footwear,6,39.35,TikTok Shop
2025-09-02,Heeled Wedges,Footwear,32,66.4,Shopee
2025-09-02,Printed Blouse,Apparel,8,37.03,TikTok Shop
2025-09-02,Printed Blouse,Apparel,50,34.06,TikTok Shop
2025-09-02,Slip-on Sandals,Footwear,30,35.78,Shopee
2025-09-02,Heeled Wedges,Footwear,32,55.4,Instagram
2025-09-02,Baju Melayu Set,Apparel,7,93.23,TikTok Shop
2025-09-02,Crossbody Bag,Accessories,16,71.77,Shopee
2025-09-02,Crossbody Bag,Accessories,32,74.97,Shopee
2025-09-02,Casual Kurung,Apparel,18,81.73,Shopee
2025-09-02,Slip-on Sandals,Footwear,18,36.61,Instagram
2025-09-02,Canvas Sneakers,Footwear,17,53.29,Shopee
2025-09-02,Heeled Wedges,Footwear,7,57.83,Shopee
2025-09-02,Batik Shirt,Apparel,8,52.77,TikTok Shop
2025-09-03,Casual Kurung,Apparel,9,84.55,Shopee
2025-09-03,Baju Melayu Set,Apparel,28,77.25,Shopee
2025-09-03,Tote Bag,Accessories,33,31.25,Shopee
2025-09-03,Casual Kurung,Apparel,31,78.56,TikTok Shop
2025-09-03,Tote Bag,Accessories,12,36.68,Shopee
2025-09-03,Heeled Wedges,Footwear,30,55.83,Shopee
2025-09-03,Heeled Wedges,Footwear,4,66.88,TikTok Shop
2025-09-03,Printed Blouse,Apparel,16,40.19,Shopee
2025-09-04,Tote Bag,Accessories,10,36.02,Instagram
2025-09-04,Baju Melayu Set,Apparel,52,86.63,TikTok Shop
2025-09-04,Heeled Wedges,Footwear,24,74.18,TikTok Shop
2025-09-04,Printed Blouse,Apparel,17,32.71,TikTok Shop
2025-09-04,Canvas Sneakers,Footwear,11,42.78,TikTok Shop
2025-09-05,Batik Shirt,Apparel,41,53.08,Shopee
2025-09-05,Canvas Sneakers,Footwear,6,52.72,TikTok Shop
2025-09-05,Silk Hijab,Apparel,34,30.73,Shopee
2025-09-05,Tote Bag,Accessories,20,35.16,Shopee
2025-09-05,Baju Melayu Set,Apparel,9,95.26,TikTok Shop
2025-09-05,Slip-on Sandals,Footwear,60,31.09,TikTok Shop
2025-09-05,Slip-on Sandals,Footwear,34,36.06,Shopee
2025-09-05,Silk Hijab,Apparel,43,28.87,TikTok Shop
2025-09-05,Batik Shirt,Apparel,36,52.83,Instagram
2025-09-05,Silk Hijab,Apparel,6,32.81,Shopee
2025-09-05,Heeled Wedges,Footwear,36,59.11,Instagram
2025-09-05,Baju Melayu Set,Apparel,21,92.22,Shopee
2025-09-05,Canvas Sneakers,Footwear,37,51.47,Shopee
2025-09-06,Printed Blouse,Apparel,29,36.19,Shopee
2025-09-06,Tote Bag,Accessories,26,35.18,Shopee
2025-09-06,Crossbody Bag,Accessories,24,77.26,Shopee
2025-09-06,Canvas Sneakers,Footwear,15,57.35,TikTok Shop
2025-09-06,Batik Shirt,Apparel,18,58.13,Shopee
2025-09-06,Batik Shirt,Apparel,31,59.33,Instagram
2025-09-06,Casual Kurung,Apparel,17,79.8,Shopee
2025-09-06,Baju Melayu Set,Apparel,20,100.9,Shopee
2025-09-06,Crossbody Bag,Accessories,43,77.47,TikTok Shop
